symbol,exchange,name,sector,industry,slug
TSVT-RM,MCX,2Seventy Bio,Healthcare,Biotechnology,2seventy-bio?cid=1180705
TWOU-RM,MCX,2U Inc,Consumer Discretionary,Diversified Consumer Services,2u-inc?cid=1185384
MMM-RM,MCX,3M,Industrials,Industrial Conglomerates,3m-co?cid=1172690
EGHT-RM,MCX,8x8,Information Technology,Software,8x8-inc?cid=1185084
ABT-RM,MCX,Abbott Labs,Healthcare,Health Care Equipment & Supplies,abbott-laboratories?cid=1169909
ABBV-RM,MCX,AbbVie,Healthcare,Biotechnology,abbvie-inc?cid=1167266
ANF-RM,MCX,Abercrombie&Fitch,Consumer Discretionary,Specialty Retail,aberc-fitch-a?cid=1185078
ABMD-RM,MCX,ABIOMED,Healthcare,Health Care Equipment & Supplies,abiomed?cid=1177911
ABRD,MCX,Abrau Durso OAO,Consumer Staples,Beverages,abrau-durso-oao
ASO-RM,MCX,Academy Sports,Consumer Discretionary,Specialty Retail,academy-sports-outdoors-inc?cid=1184110
ACAD-RM,MCX,ACADIA,Healthcare,Biotechnology,acadia-pharmaceuticals?cid=1177290
ATVI-RM,MCX,Activision Blizzard,Communication Services,Entertainment,activision-inc?cid=1165933
ADBE-RM,MCX,Adobe,Information Technology,Software,adobe-sys-inc?cid=1167265
ADP-RM,MCX,ADP,Information Technology,IT Services,auto-data-process?cid=1177292
AAP-RM,MCX,Advance Auto Parts,Consumer Discretionary,Specialty Retail,advance-auto-parts?cid=1180677
AFLT,MCX,Aeroflot,Industrials,Airlines,aeroflot
AFKS,MCX,AFK Sistema,Communication Services,Wireless Telecommunication Services,afk-sistema_rts
AFL-RM,MCX,Aflac,Financial,Insurance,aflac-inc?cid=1177293
A-RM,MCX,Agilent Technologies,Healthcare,Life Sciences Tools & Services,agilent-tech?cid=1179710
AIG-RM,MCX,AIG,Financial,Insurance,american-intl-group?cid=1178089
APD-RM,MCX,Air Products,Materials,Chemicals,air-prods---chem?cid=1177298
ABNB-RM,MCX,Airbnb,Consumer Discretionary,"Hotels, Restaurants & Leisure",airbnb-inc?cid=1180675
TRNF_p,MCX,AK Transneft Pref,Energy,"Oil, Gas & Consumable Fuels",transneft-p_rts
AKAM-RM,MCX,Akamai,Information Technology,IT Services,akamai-technologies-inc?cid=1179721
AVAN,MCX,AKB Avangard OAO,Financial,Banks,akb-avangard-oao
PRMB,MCX,Akb Primorye OAO,Financial,Banks,akb-primorye-oao
ROSB,MCX,AKB Rosbank,Financial,Banks,rosbank
AKRN,MCX,Akron,Materials,Chemicals,akron_rts
ALK-RM,MCX,Alaska Air,Industrials,Airlines,alaska-air?cid=1179705
ALB-RM,MCX,Albemarle,Materials,Chemicals,albemarle?cid=1177295
AA-RM,MCX,Alcoa,Materials,Metals & Mining,alcoa?cid=1177926
BABA-RMDR,MCX,Alibaba ADR,Consumer Discretionary,Internet & Direct Marketing Retail,alibaba?cid=1167268
ALGN-RM,MCX,Align,Healthcare,Health Care Equipment & Supplies,align-technology?cid=1180678
LNT-RM,MCX,Alliant Energy,Utilities,Electric Utilities,alliant-energy?cid=1179727
MDRX-RM,MCX,Allscripts,Healthcare,Health Care Technology,allscripts-misys-healthcre-solution?cid=1185375
ALL-RM,MCX,Allstate,Financial,Insurance,allstate-corporation?cid=1179703
ALLY-RM,MCX,Ally Financial Inc,Financial,Consumer Finance,ally-financ?cid=1183807
GOOG-RM,MCX,Alphabet C,Communication Services,Interactive Media & Services,google-inc-c?cid=1165937
ALRS,MCX,ALROSA ao,Materials,Metals & Mining,alrosa-ao
AYX-RM,MCX,Alteryx,Information Technology,Software,alteryx-inc?cid=1177912
ATUS-RM,MCX,Altice USA,Communication Services,Media,altice-usa-inc?cid=1183803
MO-RM,MCX,Altria,Consumer Staples,Tobacco,altria-group?cid=1177334
AMZN-RM,MCX,Amazon.com,Consumer Discretionary,Internet & Direct Marketing Retail,amazon-com-inc?cid=1165932
AMC-RM,MCX,AMC Entertainment,Communication Services,Entertainment,amc-entertat-hld?cid=1177874
AMD-RM,MCX,AMD,Information Technology,Semiconductors & Semiconductor Equipment,adv-micro-device?cid=1165931
AEE-RM,MCX,Ameren,Utilities,Multi-Utilities,ameren-corp?cid=1179728
AAL-RM,MCX,American Airlines,Industrials,Airlines,american-airlines-group?cid=1167264
AEO-RM,MCX,American Eagle Outfitters,Consumer Discretionary,Specialty Retail,american-eagle-outfitters?cid=1183738
AEP-RM,MCX,American Electric Power,Utilities,Electric Utilities,american-electric?cid=1178116
AXP-RM,MCX,American Express,Financial,Consumer Finance,american-express?cid=1177884
AWK-RM,MCX,American Water Works,Utilities,Water Utilities,american-water-works-inc?cid=1179768
AMP-RM,MCX,Ameriprise Financial,Financial,Capital Markets,ameriprise-fincl?cid=1182937
ABC-RM,MCX,AmerisourceBergen,Healthcare,Health Care Providers & Services,amerisourcebergn?cid=1179756
AME-RM,MCX,Ametek,Industrials,Electrical Equipment,ametek-inc?cid=1179759
AMGN-RM,MCX,Amgen,Healthcare,Biotechnology,amgen-inc?cid=1171996
FOLD-RM,MCX,Amicus,Healthcare,Biotechnology,amicus-therapeutics?cid=1184154
ZILL,MCX,AMO ZIL PAO,Consumer Discretionary,Automobiles,amo-zil
APH-RM,MCX,Amphenol,Information Technology,"Electronic Equipment, Instruments & Components",amphenol-corp?cid=1177910
ADI-RM,MCX,Analog Devices,Information Technology,Semiconductors & Semiconductor Equipment,analog-devices?cid=1178115
PLAN-RM,MCX,Anaplan,Information Technology,Software,anaplan?cid=1184172
ANGI-RM,MCX,ANGI Homeservices,Communication Services,Interactive Media & Services,angies-list-inc?cid=1185079
BANE,MCX,ANK Bashneft,Energy,"Oil, Gas & Consumable Fuels",bashneft_rts
BANE_p,MCX,ANK Bashneft Pref,Energy,"Oil, Gas & Consumable Fuels",bashneft-(pref)
ANSS-RM,MCX,ANSYS,Information Technology,Software,ansys?cid=1177296
ANTM-RM,MCX,Anthem,Healthcare,Health Care Providers & Services,wellpoint-inc?cid=1174113
AOS-RM,MCX,AO Smith,Industrials,Building Products,a.o-smith-corp?cid=1177297
APA-RM,MCX,APA Corp,Energy,"Oil, Gas & Consumable Fuels",apache-corp?cid=1174121
APPH-RM,MCX,Appharvest,Consumer Staples,Food Products,novus-capital-corp?cid=1183158
AAPL-RM,MCX,Apple,Information Technology,"Technology Hardware, Storage & Peripherals",apple-computer-inc?cid=1166031
AMAT-RM,MCX,Applied Materials,Information Technology,Semiconductors & Semiconductor Equipment,applied-matls-inc?cid=1172663
APP-RM,MCX,Applovin,Information Technology,Software,applovin?cid=1185715
APTK,MCX,Apteki 36,Consumer Staples,Food & Staples Retailing,apteka-36-6_rts
ADM-RM,MCX,Archer-Daniels-Midland,Consumer Staples,Food Products,archer-daniels-mid?cid=1177291
ARCC-RM,MCX,Ares Capital,Financial,Capital Markets,ares-capital?cid=1184109
ANET-RM,MCX,Arista Networks,Information Technology,Communications Equipment,arista-networks?cid=1180676
AJG-RM,MCX,Arthur J Gallagher,Financial,Insurance,arthur-j.-gallagher---co?cid=1179748
AMEZ,MCX,Ashinskiy Metzavod PAO,Materials,Metals & Mining,ashinskiy-metallurgical-works
AIZ-RM,MCX,Assurant,Financial,Insurance,assurant?cid=1177294
ASSB,MCX,Astrakhanskaya energosbytovaya OAO,Utilities,Electric Utilities,astrakhan-power-sale-comp
T-RM,MCX,AT&T,Communication Services,Diversified Telecommunication Services,at-t?cid=1165946
ATO-RM,MCX,Atmos Energy,Utilities,Gas Utilities,atmos-energy-corp?cid=1177299
ADSK-RM,MCX,Autodesk,Information Technology,Software,autodesk-inc?cid=1179733
AZO-RM,MCX,AutoZone,Consumer Discretionary,Specialty Retail,autozone-inc?cid=1182935
AVTR-RM,MCX,Avantor,Healthcare,Life Sciences Tools & Services,avantor-inc?cid=1183801
AVY-RM,MCX,Avery Dennison,Materials,Containers & Packaging,avery-dennison?cid=1182936
SIBG,MCX,Ays Stim Rus PAO,Consumer Staples,Food Products,sibirskiy-gostinets-pao
BGS-RM,MCX,B&G Foods,Consumer Staples,Food Products,b-g-foods-holdings-corp?cid=1185080
BIDU-RMDR,MCX,Baidu,Communication Services,Interactive Media & Services,baidu.com?cid=1167270
BKR-RM,MCX,Baker Hughes,Energy,Energy Equipment & Services,baker-hughes?cid=1172695
BALL-RM,MCX,Ball,Materials,Containers & Packaging,ball-corp?cid=1179696
KUZB,MCX,Bank Kuznetskiy OAO,Financial,Banks,bank-kuznetskiy-oao
BAC-RM,MCX,Bank of America,Financial,Banks,bank-of-america?cid=1174099
BK-RM,MCX,Bank of NY Mellon,Financial,Capital Markets,bk-of-ny?cid=1177877
BSPB_p,MCX,Bank SanktPeterburg PAO,Financial,Banks,bank-sanktpeterburg-pao-prf
USBN,MCX,Bank Uralsib,Financial,Banks,bank-uralsib
VTBR,MCX,Bank VTB PAO,Financial,Banks,vtb_rts
BISV,MCX,BashInformSvyaz ao,Communication Services,Diversified Telecommunication Services,bashinformsvyaz
BISV_p,MCX,Bashinformsvyaz Pref,Communication Services,Diversified Telecommunication Services,bashinformsvyaz-(pref)
BBWI-RM,MCX,Bath & Body Works,Consumer Discretionary,Specialty Retail,limited-brands?cid=1178093
BAX-RM,MCX,Baxter,Healthcare,Health Care Equipment & Supplies,baxter-intl?cid=1178117
BDX-RM,MCX,Becton Dickinson,Healthcare,Health Care Equipment & Supplies,becton-dickinsn?cid=1177300
BBBY-RM,MCX,Bed Bath&Beyond,Consumer Discretionary,Specialty Retail,bed-bath---beyond-inc?cid=1180680
BLNG,MCX,Belon ao,Materials,Metals & Mining,belon_rts
BELU,MCX,Beluga,Consumer Staples,Beverages,synergy_rts
BRKB-RM,MCX,Berkshire Hathaway B,Financial,Diversified Financial Services,berkshire-hathaway?cid=1172681
BBY-RM,MCX,Best Buy,Consumer Discretionary,Specialty Retail,best-buy?cid=1178126
BYND-RM,MCX,Beyond Meat,Consumer Staples,Food Products,beyond-meat-inc?cid=1177303
BILI-RMDR,MCX,Bilibili,Communication Services,Entertainment,bilibili-inc?cid=1177893
BILL-RM,MCX,Bill Com,Information Technology,Software,bill-com-holdings-inc?cid=1185371
BIO-RM,MCX,Bio-Rad Labs,Healthcare,Life Sciences Tools & Services,bio-rad-laboratories-inc?cid=1182870
BIIB-RM,MCX,Biogen,Healthcare,Biotechnology,biogen-idec-inc?cid=1167269
BNGO-RM,MCX,Bionano Genomics,Healthcare,Life Sciences Tools & Services,bionano-genomics?cid=1180679
BLK-RM,MCX,BlackRock,Financial,Capital Markets,"blackrock,-inc.-c?cid=1174106"
BX-RM,MCX,Blackstone Group,Financial,Capital Markets,the-blackstone-group?cid=1183809
BLNK-RM,MCX,Blink Charging,Industrials,Electrical Equipment,car-charging-group?cid=1183818
SQ-RM,MCX,Block,Information Technology,IT Services,square-inc?cid=1174116
BLMN-RM,MCX,Bloomin Brands,Consumer Discretionary,"Hotels, Restaurants & Leisure",bloomin-brands-inc?cid=1185716
BLUE-RM,MCX,Bluebird,Healthcare,Biotechnology,bluebird-bio-inc?cid=1177894
BA-RM,MCX,Boeing,Industrials,Aerospace & Defense,boeing-co?cid=1165934
BKNG-RM,MCX,Booking,Consumer Discretionary,"Hotels, Restaurants & Leisure",priceline.com-inc?cid=1171366
BWA-RM,MCX,BorgWarner,Consumer Discretionary,Auto Components,borgwarner?cid=1178141
BSX-RM,MCX,Boston Scientific,Healthcare,Health Care Equipment & Supplies,boston-scien-cp?cid=1172664
BOX-RM,MCX,Box Inc,Information Technology,Software,seacube-container-leasing-ltd?cid=1184112
BMY-RM,MCX,Bristol-Myers Squibb,Healthcare,Pharmaceuticals,bristol-myer-squiib?cid=1167271
AVGO-RM,MCX,Broadcom,Information Technology,Semiconductors & Semiconductor Equipment,avago-technologies?cid=1167267
BR-RM,MCX,Broadridge,Information Technology,IT Services,broadridge-financial-solutions?cid=1183289
BFB-RM,MCX,Brown Forman,Consumer Staples,Beverages,brown-forman-b?cid=1177302
BSPB,MCX,BSP,Financial,Banks,bank-st-petersbr_rts
BLDR-RM,MCX,Builders FirstSource,Industrials,Building Products,builders-firstsou?cid=1184111
BRZL,MCX,Buryatzoloto ao,Materials,Metals & Mining,buryatzoloto
CDNS-RM,MCX,Cadence Design,Information Technology,Software,cadence-design-system-inc?cid=1179715
CZR-RM,MCX,Caesars,Consumer Discretionary,"Hotels, Restaurants & Leisure",caesars-entertainment-corp?cid=1178112
CPB-RM,MCX,Campbell Soup,Consumer Staples,Food Products,campbell-soup?cid=1177891
COF-RM,MCX,Capital One Financial,Financial,Consumer Finance,capital-one?cid=1178109
CARA-RM,MCX,Cara Therapeutic,Healthcare,Pharmaceuticals,cara-therapeutic?cid=1185081
CAH-RM,MCX,Cardinal Health,Healthcare,Health Care Providers & Services,cardinal-health?cid=1177304
KMX-RM,MCX,CarMax,Consumer Discretionary,Specialty Retail,carmax-inc?cid=1179747
PRTS-RM,MCX,CarpParts.Com,Consumer Discretionary,Internet & Direct Marketing Retail,us-auto-parts-network?cid=1185379
CARR-RM,MCX,Carrier Global,Industrials,Building Products,carrier-global-corp?cid=1178078
CVNA-RM,MCX,Carvana,Consumer Discretionary,Specialty Retail,carvana?cid=1185718
SAVA-RM,MCX,Cassava Sciences,Healthcare,Pharmaceuticals,pain-therapeutics?cid=1183742
CTLT-RM,MCX,Catalent Inc,Healthcare,Pharmaceuticals,catalent-inc?cid=1179757
CAT-RM,MCX,Caterpillar,Industrials,Machinery,caterpillar?cid=1169914
CDW-RM,MCX,CDW Corp,Information Technology,"Electronic Equipment, Instruments & Components",cdw-corp?cid=1183290
CE-RM,MCX,Celanese,Materials,Chemicals,celanese?cid=1180825
CNC-RM,MCX,Centene,Healthcare,Health Care Providers & Services,centene?cid=1178099
CNP-RM,MCX,CenterPoint Energy,Utilities,Multi-Utilities,centerpoint?cid=1178081
CERN-RM,MCX,Cerner,Healthcare,Health Care Technology,cerner-corporatio?cid=1178142
CF-RM,MCX,CF Industries,Materials,Chemicals,cf-industries?cid=1174088
CHRW-RM,MCX,CH Robinson,Industrials,Air Freight & Logistics,c-h-robinson-worldwide-inc?cid=1177880
CHX-RM,MCX,ChampionX Corp,Consumer Staples,Food Products,apergy?cid=1186047
CHNG-RM,MCX,Change Healthcare,Healthcare,Health Care Technology,change-healthcare-inc?cid=1184150
CRL-RM,MCX,Charles River Laboratories,Healthcare,Life Sciences Tools & Services,charles-river-laboratories-intl?cid=1180826
SCHW-RM,MCX,Charles Schwab,Financial,Capital Markets,charles-schwab?cid=1177890
CHTR-RM,MCX,Charter Communications,Communication Services,Media,charter-communications?cid=1177878
CHGG-RM,MCX,Chegg Inc,Consumer Discretionary,Diversified Consumer Services,chegg-inc?cid=1185083
CHMK,MCX,Chelyabinsk Metallurg,Materials,Metals & Mining,chmk
CHKZ,MCX,Chelyabinskiy Kuznechno Presso,Consumer Discretionary,Auto Components,chelyabinskiy-kuznechno-presso
CCXI-RM,MCX,ChemoCentryx,Healthcare,Biotechnology,chemocentryx-inc?cid=1184113
CC-RM,MCX,Chemours Co,Materials,Chemicals,chemours-co?cid=1185717
CVX-RM,MCX,Chevron,Energy,"Oil, Gas & Consumable Fuels",chevron?cid=1169917
CHWY-RM,MCX,Chewy,Consumer Discretionary,Internet & Direct Marketing Retail,chewy-inc?cid=1183808
CMG-RM,MCX,Chipotle Mexican Grill,Consumer Discretionary,"Hotels, Restaurants & Leisure",chipotle-mexican-grill-inc?cid=1183291
CHEP,MCX,CHTPZ,Materials,Metals & Mining,chtpz
CHD-RM,MCX,Church&Dwight,Consumer Staples,Household Products,church---dwight?cid=1179725
PRFN,MCX,Chzpsn-Profnastil OAO,Materials,Metals & Mining,chzpsn-profnastil-oao
CIANDR,MCX,Cian ADR,Communication Services,Interactive Media & Services,cian-adr?cid=1180342
CI-RM,MCX,Cigna,Healthcare,Health Care Providers & Services,cigna-corp?cid=1174120
CINF-RM,MCX,Cincinnati Financial,Financial,Insurance,cincinnati-fin?cid=1177305
CNK-RM,MCX,Cinemark,Communication Services,Entertainment,cinemark-hldg?cid=1177882
CTAS-RM,MCX,Cintas,Industrials,Commercial Services & Supplies,cintas-corp?cid=1177308
CSCO-RM,MCX,Cisco,Information Technology,Communications Equipment,cisco-sys-inc?cid=1167272
C-RM,MCX,Citigroup,Financial,Banks,citigroup?cid=1177907
CFG-RM,MCX,Citizens Financial Group Inc,Financial,Banks,citizens-financial-group-inc?cid=1178090
CTXS-RM,MCX,Citrix Systems,Information Technology,Software,citrix-sys-inc?cid=1179724
CLSK-RM,MCX,CleanSpark,Information Technology,Software,cleanspark?cid=1183171
CLF-RM,MCX,Cleveland-Cliffs,Materials,Metals & Mining,cleveland-cliffs?cid=1177306
CLX-RM,MCX,Clorox,Consumer Staples,Household Products,clorox-co?cid=1177307
NET-RM,MCX,Cloudflare,Information Technology,IT Services,cloudflare-inc?cid=1183802
CLOV-RM,MCX,Clover Health Investments,Healthcare,Health Care Providers & Services,social-capital-hedosophia-hold-iii?cid=1177875
CME-RM,MCX,CME Group,Financial,Capital Markets,cme-group-inc.?cid=1177931
CMS-RM,MCX,CMS Energy,Utilities,Multi-Utilities,cms-energy-corp?cid=1178149
WTCM,MCX,CMT,Real Estate,Real Estate Management & Development,cmt
WTCM_p,MCX,CMT Pref,Real Estate,Real Estate Management & Development,cmt-(pref)
CNX-RM,MCX,CNX Resources,Energy,"Oil, Gas & Consumable Fuels",consol-energy?cid=1183819
KO-RM,MCX,Coca-Cola,Consumer Staples,Beverages,coca-cola-co?cid=1169916
CTSH-RM,MCX,Cognizant A,Information Technology,IT Services,cognizant-technology-solutio?cid=1178105
COIN-RM,MCX,Coinbase Global,Financial,Capital Markets,coinbase-global?cid=1177888
CL-RM,MCX,Colgate-Palmolive,Consumer Staples,Household Products,colgate-palmo?cid=1172700
CMCSA-RM,MCX,Comcast,Communication Services,Media,comcast-corp-new?cid=1171367
CMA-RM,MCX,Comerica,Financial,Banks,comerica-inc?cid=1179719
CAG-RM,MCX,ConAgra Foods,Consumer Staples,Food Products,conagra-foods?cid=1178102
COP-RM,MCX,ConocoPhillips,Energy,"Oil, Gas & Consumable Fuels",conoco-phillips?cid=1172665
ED-RM,MCX,Consolidated Edison,Utilities,Multi-Utilities,cocnsol-edison?cid=1177311
STZ-RM,MCX,Constellation Brands A,Consumer Staples,Beverages,constellation-a?cid=1179749
WISH-RM,MCX,Contextlogic,Consumer Discretionary,Internet & Direct Marketing Retail,contextlogic?cid=1177899
CLR-RM,MCX,Continental Resources,Energy,"Oil, Gas & Consumable Fuels",continental-resources-inc?cid=1183162
COO-RM,MCX,Cooper,Healthcare,Health Care Equipment & Supplies,cooper-companies-inc?cid=1183292
CPRT-RM,MCX,Copart,Industrials,Commercial Services & Supplies,copart-inc?cid=1177922
GLW-RM,MCX,Corning,Information Technology,"Electronic Equipment, Instruments & Components",corning-inc?cid=1177913
